2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,,1.4965916666666668,,1.3364911627906977,1.2827928571428573,,,,,,,,,,1.12244375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9977277777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09,,1.49890625,,1.3385581395348838,1.2847767857142858,,,,,,,,,,1.1241796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992708333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10,,1.51390625,,1.351953488372093,1.2976339285714287,,,,,,,,,,1.1354296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0092708333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11,,1.5119041666666668,,1.3501655813953488,1.2959178571428571,,,,,,,,,,1.133928125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0079361111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12,,1.5121541666666667,,1.3503888372093023,1.2961321428571428,,,,,,,,,,1.134115625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0081027777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,,1.5134500000000002,,1.351546046511628,1.2972428571428571,,,,,,,,,,1.1350875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0089666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16,,1.499625,,1.3392,1.285392857142857,,,,,,,,,,1.12471875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.899775,,0.8778292682926829,0.8569285714285714,,0.8179772727272727,0.7824130434782608,,
2018-04-17,,1.5054270833333334,,1.3443813953488373,1.2903660714285714,,,,,,,,,,1.1290703125000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0036180555555556,,,,,,,,,,,,,0.9602724252491694,0.9570927152317881,0.9539339933993399,0.950796052631579,,,,0.9384480519480519,,,,0.9264166666666667,,,,0.9146898734177216,0.90325625,,0.8812256097560975,0.8602440476190476,,0.8211420454545455,0.7854402173913043,,
2018-04-18,,1.5244458333333333,,1.361365581395349,1.3066678571428572,,,,,,,,,,1.143334375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0162972222222222,,,,,,,,,,0.9821932885906041,0.9789083612040134,0.9756453333333334,0.9724039867109635,0.9691841059602649,0.9659854785478548,0.9628078947368421,,,,0.9503038961038961,,,,0.9381205128205128,,,,0.9262455696202532,0.9146675,,0.8923585365853659,0.8711119047619048,,0.8315159090909091,0.7953630434782609,,
2018-04-19,,1.5268583333333334,,1.36352,1.3087357142857143,,,,,,,,,,1.14514375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0179055555555556,,,,,,,0.9937518644067797,0.9903945945945946,0.9870599326599326,0.9837476510067115,0.9804575250836121,0.9771893333333334,0.9739428571428571,0.970717880794702,0.967514191419142,0.9643315789473684,,,,0.9518077922077922,,,,0.9396051282051282,,,,0.9277113924050633,0.916115,,0.8937707317073171,0.8724904761904761,,0.8328318181818182,0.7966217391304348,,
2018-04-20,,1.5350354166666667,,1.3708223255813954,1.3157446428571429,,,,,,,,,,1.1512765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0233569444444444,,,,,1.0058935153583617,1.0024721088435373,0.9990738983050848,0.9956986486486487,0.992346127946128,0.9890161073825503,0.9857083612040134,0.9824226666666667,0.979158803986711,0.9759165562913907,0.9726957095709571,0.969496052631579,,,,0.9569051948051949,,,,0.9446371794871795,,,,0.9326797468354431,0.92102125,,0.8985573170731708,0.8771630952380952,,0.8372920454545455,0.8008880434782609,,
2018-04-23,,1.54143125,,1.376533953488372,1.3212267857142856,,,,,,,,,,1.1560734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0276208333333334,,,,1.0135438356164383,1.0100846416382252,1.0066489795918367,1.0032366101694916,0.9998472972972973,0.9964808080808081,0.9931369127516778,0.9898153846153847,0.986516,0.9832385382059801,0.9799827814569536,0.9767485148514852,0.9735355263157894,,,,0.9608922077922077,,,,0.9485730769230769,,,,0.9365658227848102,0.92485875,,0.9023012195121951,0.8808178571428571,,0.8407806818181818,0.804225,,
2018-04-24,,1.5469583333333334,,1.3814697674418606,1.3259642857142857,,,1.2375666666666667,,,,,,,1.16021875,,,,,,,1.125060606060606,,,,,,,,1.0919705882352941,,,,,,,,1.0607714285714287,,,,1.045830985915493,,,,1.0313055555555557,,,1.0206735395189004,1.0171780821917809,1.0137064846416384,1.0102585034013607,1.0068338983050849,1.0034324324324324,1.000053872053872,0.9966979865771812,0.9933645484949833,0.9900533333333335,0.9867641196013289,0.9834966887417219,0.9802508250825083,0.9770263157894737,,,,0.9643376623376624,,,,0.951974358974359,,,,0.9399240506329115,0.9281750000000001,,0.9055365853658537,0.8839761904761906,,0.8437954545454546,0.807108695652174,,
2018-04-25,,1.5373583333333334,,1.3728967441860465,1.3177357142857142,,,1.2298866666666666,,,,,,,1.15301875,,,,,,,1.118078787878788,,,,,,,,1.0851941176470588,,,,,,,,1.0541885714285715,,,,1.0393408450704225,,,,1.0249055555555555,,1.0178372413793102,1.0143395189003437,1.0108657534246575,1.007415699658703,1.0039891156462584,1.0005857627118644,0.9972054054054054,0.9938478114478114,0.9905127516778524,0.9872,0.9839093333333333,0.9806405315614618,0.9773933774834437,0.9741676567656765,0.9709631578947368,,,,0.9583532467532467,,,,0.9460666666666666,,,,0.9340911392405062,0.922415,,0.8999170731707317,0.8784904761904762,,0.8385590909090909,0.8020999999999999,0.7686791666666667,
2018-04-26,,1.54613125,,1.3807311627906977,1.3252553571428571,,,1.2369050000000001,,,,,,,1.1595984375000001,,,,,,,1.124459090909091,,,,,,,,1.0913867647058824,,,,,,,,1.0602042857142857,,,,1.0452718309859155,,,,1.0307541666666666,1.0271875432525952,1.0236455172413794,1.0201278350515464,1.0166342465753424,1.013164505119454,1.0097183673469388,1.006295593220339,1.0028959459459459,0.9995191919191919,0.996165100671141,0.9928334448160535,0.9895240000000001,0.9862365448504984,0.9829708609271524,0.9797267326732674,0.976503947368421,,,,0.963822077922078,,,,0.9514653846153847,,,,0.9394215189873418,0.92767875,,0.9050524390243903,0.8835035714285715,,0.8433443181818182,0.8066771739130435,0.773065625,
2018-04-27,,1.5629604166666666,,1.3957600000000001,1.339680357142857,,,1.2503683333333333,,,,,,,1.1722203125,,,,,,,1.136698484848485,,,,,,,,1.1032661764705882,,,,,,,,1.0717442857142858,,,,1.0566492957746478,,,,1.041973611111111,1.0383681660899653,1.0347875862068965,1.031231615120275,1.0277,1.0241924914675768,1.020708843537415,1.017248813559322,1.013812162162162,1.0103986531986533,1.007008053691275,1.0036401337792642,1.0002946666666668,0.9969714285714286,0.9936701986754967,0.9903907590759076,0.9871328947368421,,,,0.974312987012987,,,,0.9618217948717949,,,,0.949646835443038,0.93777625,,0.9149036585365854,0.8931202380952381,,0.8525238636363637,0.8154576086956522,0.7814802083333333,
2018-04-30,,1.5644375000000001,,1.3970790697674418,1.3409464285714285,,,1.25155,,,,,,,1.173328125,,,,,,,1.1377727272727274,,,,,,,,1.1043088235294118,,,,,,,,1.072757142857143,,,,1.0576478873239437,,,,1.0429583333333334,1.0393494809688582,1.0357655172413793,1.0322061855670104,1.0286712328767122,1.025160409556314,1.0216734693877552,1.0182101694915255,1.0147702702702703,1.0113535353535354,1.0079597315436242,1.0045886287625418,1.0012400000000001,0.9979136212624585,0.9946092715231788,0.9913267326732673,0.9880657894736843,,,,0.9752337662337662,,,,0.9627307692307693,,,,0.9505443037974683,0.9386625000000001,,0.9157682926829268,0.8939642857142858,,0.8533295454545454,0.8162282608695652,0.7822187500000001,
2018-05-01,,1.5667416666666667,,1.3991367441860467,1.3429214285714286,,,1.2533933333333334,,,,,,,1.1750562500000001,,,,,,,1.139448484848485,,,,,,,,1.1059352941176472,,,,1.0899072463768116,,,,1.0743371428571429,,,,1.059205633802817,,,,1.0444944444444446,1.040880276816609,1.0372910344827586,1.0337264604810998,1.0301863013698631,1.0266703071672356,1.023178231292517,1.0197098305084746,1.016264864864865,1.0128430976430978,1.0094442953020135,1.0060682274247492,1.0027146666666666,0.999383388704319,0.9960741721854306,0.9927867986798681,0.9895210526315791,,,,0.9766701298701299,,,,0.964148717948718,,,,0.9519443037974684,0.940045,,0.9171170731707318,0.8952809523809524,,0.8545863636363638,0.8174304347826088,0.7833708333333333,
2018-05-02,,1.5715,,1.403386046511628,1.347,,,1.2571999999999999,,,1.2166451612903226,,,,1.178625,,,,,,,1.1429090909090909,,,,,,,,1.1092941176470588,,,,1.0932173913043477,,,,1.0776,,,,1.0624225352112675,1.0586947368421051,1.054993006993007,1.0513170731707318,1.0476666666666667,1.0440415224913495,1.0404413793103449,1.0368659793814432,1.0333150684931507,1.029788395904437,1.0262857142857142,1.022806779661017,1.0193513513513512,1.0159191919191919,1.0125100671140939,1.009123745819398,1.00576,1.0024186046511627,0.9990993377483444,0.9958019801980198,0.9925263157894737,,,,0.9796363636363636,,,,0.9670769230769231,,,,0.9548354430379746,0.9429,,0.9199024390243902,0.898,,0.8571818181818182,0.8199130434782609,0.78575,
2018-05-03,,1.5630604166666668,,1.3958493023255816,1.3397660714285715,,,1.2504483333333334,,,1.2101112903225808,,,,1.1722953125000002,,,,,,,1.1367712121212121,,,,,,,,1.1033367647058825,,,,1.0873463768115943,,,,1.0718128571428571,1.0679985765124556,1.0642113475177306,1.0604508833922262,1.0567169014084508,1.0530091228070175,1.0493272727272729,1.045671080139373,1.0420402777777777,1.0384346020761246,1.0348537931034483,1.0312975945017182,1.0277657534246576,1.0242580204778158,1.020774149659864,1.017313898305085,1.0138770270270272,1.0104632996632998,1.0070724832214766,1.003704347826087,1.0003586666666668,0.997035215946844,0.9937337748344371,0.9904541254125413,0.9871960526315791,,,,0.9743753246753247,,,,0.9618833333333334,,,,0.949707594936709,0.93783625,,0.9149621951219513,0.893177380952381,,0.8525784090909091,0.8155097826086957,0.7815302083333334,
2018-05-04,,1.5764875,,1.40784,1.351275,,,1.26119,,,1.2205064516129034,,,,1.182365625,,,,,,,1.1465363636363637,,,,1.129423880597015,,,,1.112814705882353,,,,1.0966869565217392,1.0927277978339351,1.0887971223021584,1.084894623655914,1.08102,1.0771729537366548,1.0733531914893617,1.0695604240282686,1.0657943661971832,1.0620547368421054,1.0583412587412588,1.0546536585365853,1.0509916666666668,1.0473550173010382,1.043743448275862,1.0401567010309278,1.0365945205479452,1.0330566552901024,1.029542857142857,1.0260528813559322,1.0225864864864864,1.0191434343434345,1.015723489932886,1.0123264214046823,1.008952,1.0056,1.0022701986754967,0.9989623762376239,0.9956763157894737,,,,0.9827454545454546,,,,0.9701461538461539,,,,0.9578658227848101,0.9458925,,0.9228219512195123,0.90085,,0.8599022727272727,0.8225152173913044,0.78824375,
2018-05-07,,1.5764875,1.4552192307692309,1.40784,1.351275,1.3046793103448275,,1.26119,,,1.2205064516129034,,,,1.182365625,,,1.1641753846153846,,,,1.1465363636363637,,,,1.129423880597015,,,1.116921033210332,1.112814705882353,1.1087384615384617,1.1046919708029197,1.1006749090909091,1.0966869565217392,1.0927277978339351,1.0887971223021584,1.084894623655914,1.08102,1.0771729537366548,1.0733531914893617,1.0695604240282686,1.0657943661971832,1.0620547368421054,1.0583412587412588,1.0546536585365853,1.0509916666666668,1.0473550173010382,1.043743448275862,1.0401567010309278,1.0365945205479452,1.0330566552901024,1.029542857142857,1.0260528813559322,1.0225864864864864,1.0191434343434345,1.015723489932886,1.0123264214046823,1.008952,1.0056,1.0022701986754967,0.9989623762376239,0.9956763157894737,,,,0.9827454545454546,,,,0.9701461538461539,,,,0.9578658227848101,0.9458925,,0.9228219512195123,0.90085,,0.8599022727272727,0.8225152173913044,0.78824375,
2018-05-08,,1.5761979166666666,1.454951923076923,1.4075813953488372,1.3510267857142857,1.3044396551724138,,1.2609583333333334,,,1.220282258064516,,,,1.1821484375,,,1.1639615384615385,,,,1.1463257575757575,,,,1.1292164179104478,,,1.1167158671586717,1.112610294117647,1.1085347985347986,1.1044890510948906,1.1004727272727273,1.0964855072463768,1.0925270758122743,1.0885971223021582,1.084695340501792,1.0808214285714286,1.0769750889679715,1.0731560283687944,1.0693639575971732,1.0655985915492958,1.061859649122807,1.0581468531468532,1.0544599303135889,1.0507986111111112,1.0471626297577854,1.043551724137931,1.0399656357388316,1.036404109589041,1.0328668941979522,1.0293537414965985,1.025864406779661,1.0223986486486487,1.018956228956229,1.0155369127516778,1.0121404682274247,1.0087666666666666,1.0054152823920266,1.0020860927152317,0.9987788778877887,0.9954934210526316,,,,0.982564935064935,,,,0.9699679487179487,,,,0.9576898734177215,0.94571875,,0.9226524390243902,0.9006845238095238,,0.8597443181818182,0.8223641304347826,0.7880989583333333,
2018-05-09,,1.5963583333333333,1.4735615384615386,1.4255851162790698,1.368307142857143,1.3211241379310346,,1.2770866666666667,,,1.2358903225806452,,,,1.19726875,,,1.1788492307692309,,,,1.160987878787879,,,,1.1436597014925374,1.1394081784386618,1.1351881481481483,1.13099926199262,1.1268411764705883,1.1227135531135533,1.1186160583941607,1.1145483636363638,1.1105101449275363,1.106501083032491,1.1025208633093526,1.0985691756272402,1.0946457142857144,1.0907501779359432,1.0868822695035463,1.0830416961130742,1.0792281690140846,1.075441403508772,1.0716811188811188,1.0679470383275262,1.064238888888889,1.0605564013840831,1.0568993103448276,1.0532673539518902,1.0496602739726029,1.0460778156996589,1.0425197278911564,1.0389857627118644,1.0354756756756758,1.0319892255892256,1.0285261744966443,1.025086287625418,1.0216693333333333,1.0182750830564784,1.0149033112582782,1.011553795379538,1.0082263157894737,,,,0.9951324675324675,,,,0.982374358974359,,,,0.9699392405063292,0.9578150000000001,,0.9344536585365855,0.912204761904762,,0.8707409090909092,0.8328826086956522,0.7981791666666667,
