2018-06-27,3642.00023419028,2846.062281067626,2448.093330071899,2273.9820642187033,2050.126759373533,1851.1605291705146,,1652.252102823999,,,1453.6782593283715,,1354.4761071259973,,1255.900993494999,,,1158.0075482711682,,1108.4756510651387,1084.1353327070756,1060.4503160297554,1035.92919734103,1011.8411117629603,987.8449296401332,965.0847340493538,941.8611604664047,918.3381210059033,894.40878335653,870.2546613694476,847.9896735824104,825.0200387046816,802.2246075963758,779.1699000427288,758.0209930945375,734.994796284579,713.0083904475132,689.7827006235048,670.772565186262,649.569336149053,627.4911823965631,604.9703818017151,586.3530354482391,566.2292298764187,546.4170577349087,525.30767245271,506.9170991225774,488.95596816905527,470.4940525955135,451.4530407948414,434.6630614842188,417.3105383415159,402.0879341039863,385.55170963733417,369.4109917216492,338.68339973656384,323.08988640063126,307.9323109676434,294.76507806970676,280.509139392203,266.69567575644123,253.32600594636324,,,,204.28028979339388,,,,162.21157640266665,,,,126.80051229561923,99.27256658913075,,56.38247781651194,30.07282249697778,,7.111491043104991,1.3295817557660001,0.23180430192416956,
2018-06-28,3636.062457853862,2840.148949442887,2442.1922311581593,2268.0862344708084,2044.2371417237964,1845.2823286620333,,1646.3932847253955,,,1447.8809638025114,,1348.612176885239,,1249.820587725856,,,1152.48655709607,,1103.055582249107,1078.7668263830965,1055.0825557043636,1030.1179880374111,1006.0384533160877,982.0518514009382,959.9881300980251,933.0052513354631,909.2222247969567,889.5387507902105,865.4287435904898,843.2926219802648,820.4160558998519,797.7180230398089,774.441564861947,746.7536158731518,730.8055220896731,708.9328428734852,685.778312439892,658.0888297150359,636.5223733813264,623.9054818462719,601.4688102241707,583.0298468990277,563.0407017320213,543.3650325449044,517.3358673270322,503.54596127308923,486.32106093376115,467.99952134724845,448.4462068004623,432.4490626186498,415.23594708681594,384.90656458000376,368.15849885739226,351.82889762655395,337.3581930999062,321.909229818365,306.8927254776763,294.222290826061,280.1021602524288,266.4192932739347,253.1746969945657,,,,204.56908103624482,,,,162.83680668764828,,,,127.65653171943177,97.6373603348352,,55.3337110763232,29.448301671901163,,6.932890898673406,1.290528182332281,0.2657521432959058,
2018-06-29,3657.4811889334237,2861.591426731008,2463.6465484682794,2289.545743793831,2065.7029203163784,1866.735119730618,,1667.8492804549323,,,1469.0072904324388,,1369.982809270623,,1271.0815558543673,,,1172.1834886800789,,1123.5513852025906,1099.143235345855,1075.8603752403478,1050.9632626417333,1026.8066690342848,1002.7358524726942,977.3370978164467,953.5916181689963,929.705408082641,905.6082849954182,885.323187804911,858.379616909122,834.9731516490556,811.7199639760274,793.9422985154833,766.246136266881,742.9973024348119,720.4761907840075,704.1797381557399,676.7780264388639,654.9819952370435,632.666083887043,618.8712433687788,590.3105170895051,569.5665039705218,549.1291178243164,533.7324827308848,520.0268862094163,489.7835829027781,470.6979041268114,464.00609654877735,433.639356544164,415.6874767369236,399.4106855204973,382.2975194538885,365.5970793460874,351.0610530762351,335.24085737535097,319.84915993890354,303.8382631268305,289.3024446251002,275.2080319180559,261.55692389641035,,,,211.39199607920682,,,,168.2405302123716,,,,131.8136960230172,103.23986417780543,,58.86118613488293,31.506900091557668,,7.49576361298341,1.407558168045675,0.2393345352951357,
2018-07-02,3567.879683431602,2771.8856201448207,2373.8885947051303,2199.7650600425895,1975.8939866210685,1776.903944284013,,1578.0500833073775,,,1379.2664634810917,,1280.275288765125,,1181.8759754066696,,,1083.2585053612238,,1035.1450325751475,1010.939984494531,988.216288073997,962.4211720087224,938.4556608306202,914.5975073122945,890.1775042609279,866.9352252087592,843.4314931510116,819.5601811339666,800.6815116169655,773.2473882486083,750.3564465765403,727.6592892241915,704.5927455687342,683.6970107727066,660.861842813446,639.0722286894688,624.831461580522,597.3018582049244,576.3909447037922,554.6597249658562,543.1746352472046,514.2912579551166,494.6127019207406,475.2880385296976,461.87901644276553,436.62806231487684,419.5550776027785,401.7608140257671,383.1462138838997,367.40587557422805,350.8620715837278,336.4412980343077,320.80059899498247,305.6005930208303,289.802076426482,275.4826965138773,261.6162806969555,249.93492710041573,236.9878954407859,224.49186376894613,212.445465704478,,,,168.69756290704072,,,,131.80968649566285,,,,101.3120027447244,78.13881855883983,,42.80330131693586,21.97544526636557,,4.792392192459687,0.8225538963008177,0.1268793870627718,
2018-07-03,3612.9930943861623,2816.9337132981846,2418.9040304319733,2244.7662172852015,2020.8767930074046,1821.8707017074494,,1622.902712705145,,,1424.1855864325325,,1325.1737278562923,,1226.637435651569,,,1127.9748041144412,,1079.697069318553,1055.4322042272952,1030.1149452463042,1006.9293306017989,982.8947770603845,958.958629479007,934.3869123583054,910.365303595735,886.6840865094,863.4193861035765,839.124844849046,816.8052915310464,793.7404696213471,770.852664367284,747.4707160484732,725.209050854025,703.3733252466482,681.3167955726321,657.9022859906572,637.3631578340182,616.0322467032356,595.6176336179842,572.9032299890805,554.4658132968561,534.3590182828539,514.5814129892151,500.0392555724393,474.7006735107334,457.34092115630665,438.99501443535246,419.52932789625174,403.4651737197237,386.29924312771254,368.5494236736449,352.188821035611,336.2537164100677,322.42698502324765,307.3851990779076,292.7800152892314,280.54130502722364,266.83473065569024,253.56697940482582,240.73823167785713,,,,193.78704754511864,,,,153.6577845560737,,,,119.98539227293531,93.96207426773412,,53.373686830677116,28.526427438348037,,6.815120493776391,1.2979991820359302,0.16959063574872246,
2018-07-04,3593.1600281316933,2797.1740338005457,2399.181043001433,2225.0593162068117,2001.1908803144188,1802.2020691232783,,1603.260726796172,,,1404.5490658177305,,1305.6282919952391,,1207.2063394468332,,,1108.3929823273284,,1060.477179083592,1036.2637976257074,1010.9197791907445,987.7987535581678,963.8243275610257,939.9539852291191,914.9524482431998,891.5882420513808,868.0006526173947,844.0954547163601,820.5499435182055,797.5800079247501,774.5732892501665,751.7500322325905,729.5321548157117,707.4164302891595,684.5074701641988,662.5457074557307,640.4696574492573,620.2881142576898,599.1619452845307,577.3157590731507,556.280347185002,536.4576006572715,516.5134226514774,496.90924519744203,484.6314396518228,459.57241169363715,440.25524542777384,422.12710027353387,405.2792970654409,387.06596246305617,370.15070422915505,355.2051121372324,339.17062937280843,323.566972928651,310.21689839616465,295.5145019053325,281.2517208725667,269.3788339076036,256.01574787060554,243.09236238852236,230.60818111917024,,,,185.02400076892673,,,,146.21373532361804,,,,113.77733936158393,85.8257987867014,,47.7915561882553,24.977081267718745,,5.665383790848807,1.0156613097813008,0.15193039720219126,
2018-07-05,3622.917096673978,2826.8565160341377,2428.8262301210743,2254.688123050848,2030.7979979999009,1831.788885641905,,1632.818150156062,,,1434.0361872731555,,1335.0039228799797,,1236.400217735356,,,1137.5037875339758,,1089.328540288503,1065.0280388632063,1039.771542807468,1016.3754861737898,992.2871645833129,968.2927275793163,943.3493499953183,919.8462285511423,896.1157390138269,872.0611749107529,848.4058356751466,825.1962953765569,801.9947123601714,778.9625429837097,755.5178582420549,734.1715649489852,711.0050878854636,688.7746094704025,666.5097076776083,645.9485443962776,624.5102276554117,602.3130784774667,581.0449068725329,560.7450742969568,540.4229771471537,520.4259529801202,507.0650982294683,480.23636477080527,462.5082281186933,443.93228306016226,424.38302488951103,407.93976299114365,390.54250391782716,375.1925748557542,358.66366977781945,342.55775178049134,328.6816669753425,313.46854321738465,298.6903496050236,282.78906036736043,268.8738527380574,255.40377008951828,242.3794350296339,,,,194.7205980223689,,,,154.01487138251332,,,,119.90284945002213,93.27684559308,,52.46513994246379,27.696318027779967,21.143907148736957,6.406457479850047,1.169876752834945,0.1720706384119648,
2018-07-06,3637.368089429313,2841.3017073346173,2443.26851986974,2269.129118865756,2045.237076140028,1846.2257389788329,,1647.2404334825096,,,1448.441386079884,,1349.3595273014898,,1250.683802087653,,,1151.7430166286467,,1103.2859697998574,1078.9266283091274,1053.5662838934904,1030.3582697954944,1006.2156128819906,982.161823888343,957.2560650344576,933.6733871383885,909.874092680112,885.7640978196341,861.3413236408223,838.7331948970586,815.4387685585643,792.3068884242066,768.7364467633042,747.2711679123086,724.0071068238813,701.6475815411668,677.9882980035673,658.5149869409297,636.9243594820955,614.5926140529054,591.5645655477701,572.6813755894582,552.1762479769941,531.9887686096517,518.1904194033841,491.3324856715235,473.45718550076435,454.66333032134935,434.81254064414406,418.21700225643053,400.5846108042233,384.98109249750996,368.2094942997119,351.85698456816044,334.4079606703781,318.8848339219767,303.800631295484,290.74473472156205,276.5676610258424,262.835567223824,249.5496194664388,258.24002607556713,245.9097067112457,233.98409560544223,200.85885217280656,,,,159.16779941459617,,,,124.1435225967607,92.57226758749312,,51.3591021773816,26.644746119851106,22.292709529327908,5.886566279563937,1.0120266568607548,0.18060843073301847,
2018-07-09,3707.381528541632,2911.259834250229,2513.1989886802285,2339.0473745564814,2115.1383228049253,1916.1115483908125,,1717.0990676129568,,,1518.2055741269523,,1418.940555914549,,1319.5380652021022,,,1220.9051232959937,,1172.0102791307563,1147.4974700141101,1122.312637471755,1098.5069992169556,1074.1493999975146,1049.8595126912605,1025.158158758938,1000.7282347068058,976.6039260265188,952.8710937437218,928.2752594496196,905.1828888528671,881.5176229091485,857.985084116196,834.0890189657184,810.8581960526872,788.2928421368342,765.4022362220594,741.3625754305385,719.530736054161,697.2023899822198,675.8674121411859,652.3164016713081,632.4966387531049,611.2063534365561,590.197050864178,565.2523593893702,547.9155759967098,528.9850770323637,509.2287098956267,488.49920153971925,470.76032423006654,452.07117100401047,432.4166713789464,414.4507812291404,396.8841157119314,381.1162667823028,364.408155547113,348.12137578802685,329.3147699842675,313.83665818375994,298.80228416432146,284.21566040102425,296.44836557180224,282.983751774962,269.9239475519921,230.393531022135,,,,183.80812858668924,,,,144.26553176289053,113.11612863721848,,64.49462644686719,34.40726675666929,27.093929936715085,8.042754974555521,1.4618311677969587,0.2666295020717673,
2018-07-10,3711.96609381501,2915.9513125783405,2517.9439230674907,2343.8156975446063,2119.9367294874355,1920.9359469279361,,1721.9525989577533,,,1523.063309301543,,1423.8408750261751,,1324.4546458257082,,,1225.6877047407806,,1176.7291258678997,1152.1927130148733,1127.308642986226,1103.4711413328214,1079.1184064582703,1054.8332002912457,1029.7389171262812,1005.7428420723027,981.6261180419169,957.3243764376957,933.3600624423007,909.5322313787656,885.8089711607881,862.2143114266837,839.2288654131962,815.9234868248459,792.3104771042981,769.3408895218618,746.5304275390517,724.6022728188227,702.2719348673281,679.4490853713778,657.5025128943071,635.8767671904625,614.4805317780365,593.3621214063023,570.1675224673418,553.0933455652021,531.8065079812541,511.9311403749989,493.6303384689854,473.2200377732779,454.40787370529233,437.24033708382467,419.23351980235657,401.6222693392374,381.84770992629547,364.98911934723947,348.5550726081037,334.31395371204235,318.7810860123591,303.68738182424295,289.03689750339436,300.4533331381426,286.9173767666084,273.7840890655948,234.9158258059433,,,,187.96918639600835,,,,148.0171834144885,115.78395371348688,,66.40072745914927,35.66182990542495,29.352719736905897,8.469485590337285,1.5688947388045449,0.2785144886938866,
2018-07-11,3611.638012984172,2815.5736155820296,2417.54141962807,2243.4023523692294,2019.5096736039122,1820.4994717022555,,1621.5228072635682,,,1422.709710515589,,1323.5539251715318,,1224.3769135064022,,,1126.0318475348622,,1077.5088045921848,1053.1522117135173,1028.3006776111306,1004.3529819226324,980.1932841472708,956.1234281696143,931.6760980723411,907.2028090748172,883.3507185461558,860.2968609501095,836.8084722698632,813.3709338465342,790.1396653448937,767.0788615020847,743.6660817422389,720.4205927326075,699.0460114929738,676.7954334905908,654.8673908507417,631.5846920898039,609.9963582628925,590.2920621764597,569.4689128851742,548.733679271776,528.4258826143405,508.4501684172774,486.2283173851374,468.4331814509651,450.64319219847766,432.12121197082615,412.753064550172,396.2644032545586,378.94947256138585,359.4686533396434,342.9420591202688,326.8565088615942,312.932321512656,297.77620079510143,283.07419986142486,269.955879978299,256.1823153547293,242.86770532306264,230.01241895128987,244.13729639925214,232.22525475764178,220.71792633755558,183.15767114660184,196.36189265206895,,,143.4332875538894,,,,110.43186905217772,84.82132715174998,,46.38546859409621,23.69606788037595,18.060226899251006,5.063203457641293,0.8396296707540145,0.1319451112184371,
2018-07-12,3670.6861936685095,2874.5574324030795,2476.4930535029735,2302.339903002884,2078.4290281755766,1879.4008377294113,,1680.3994475134023,,,1481.5130183393658,,1382.3767367359333,,1283.042665673297,,,1184.3756105861576,,1136.0462013624292,1111.6330259214028,1086.3734446791823,1062.7222197676956,1038.4824288919626,1014.3220012606998,989.0332907767352,965.2330845876959,941.2568894017777,917.0214367388835,893.544853964193,869.5685955158742,846.038758038756,822.6544568200179,800.331375781926,776.972796738175,753.4909921306835,730.8069849719368,708.9119686539971,686.8693667770158,664.8957878344008,642.2669870630225,621.4930313879031,599.501897082454,578.5429090288208,557.8842159319238,536.1879038226143,519.493284684102,497.84108284762897,478.5132740372346,461.77072871581186,440.95934591483,422.7554008378611,406.47069255626775,389.11095209476935,372.1627554496563,356.6371425520838,340.55559050833745,324.9045192004869,311.0999118269938,296.3443486544129,282.0291884313856,268.1567766068965,276.6605300761148,263.79498900906856,251.33369836406746,217.10993107944114,230.54301066611833,219.27971273966295,,173.102162870945,,,,135.86884228202007,106.42457037146323,98.18712527200591,60.85790323153378,32.666015222391025,25.131308446031085,7.8082118102977915,1.4712492571616451,0.2168250149859361,0.014796165911413306
2018-07-13,3680.9368503307696,2884.750220397804,2486.656907221559,2312.4910976410993,2088.563940123775,1889.5212803913673,,1690.5041082286807,,,1491.6018971340072,,1392.4604437052603,,1293.0976220585253,,,1194.414242194087,,1146.0677129669093,1121.6446142954546,1096.3308769650803,1072.739527201119,1048.4890125495958,1024.3164803182917,998.9761412247208,975.0365748665463,951.0269133526244,926.9001334289787,903.2984203857322,879.3921314493791,855.8303924116944,832.4110312569555,808.614741073924,786.4100449737962,763.1213345661208,740.3875394642118,718.2551071265079,696.0231249548951,673.9665432873971,651.6046004802556,630.5244694432713,608.6893478588081,587.6475973747001,566.9008735139732,544.9578203342053,525.1618248015766,506.5612997508597,487.12376552303886,466.7062321465701,449.33405197796856,431.0041512596508,413.99634483440695,396.4841763481645,379.3795729272706,364.01377973931903,347.7764161848427,331.9658348265393,318.14492769750177,303.22654956250426,288.74550512013775,274.70444726638016,284.59127300489126,271.5767814150372,258.9625554220652,222.96198101673917,232.62426971603736,221.20423873385062,,178.24165681852855,,,,140.30148848086765,109.03733730256181,103.03225807267586,62.493395530774706,33.612828956378166,24.856559537890917,8.061113231993659,1.5220643298871082,0.2472064534842815,0.01447815092841398
2018-07-16,3619.5115060607627,2823.3238072745316,2425.229960605835,2251.0639277377186,2027.1366636822104,1828.0954137948384,,1629.0789363585036,,,1430.2386676048209,,1331.2283618679758,,1231.9404747159206,,,1133.4739955591813,,1085.4163423137989,1061.1020944031434,1035.3525934111713,1012.5526274642007,988.462520216076,964.466813918767,938.9896156907507,915.3317644302706,891.5365209794018,867.5333115475514,843.2685232675885,820.5441074350256,797.2771712931972,774.1778123989634,750.8850183270224,729.0664159018406,706.0105314862603,683.7084386259858,660.3648185314423,640.5099798014535,618.9884344251213,596.9624406928579,574.3515883817172,555.2596368147324,534.8736673722897,514.8157808844671,493.9435043005078,474.955473616229,456.73844121652564,438.11854136261627,419.0179717275878,402.0546811493359,384.6308518407104,368.8737236844836,352.3231509748539,336.20334559875846,322.00103659497836,306.78546256565187,292.0137917508273,277.9952153859549,264.12364646176775,250.70269585969027,237.73291143433016,244.810928460161,232.7725284095709,221.14462941596275,190.34387000447487,198.4269370415809,188.01513191701952,178.00016692737927,149.98087911510584,159.139186970232,150.28102402816512,144.88411255237634,116.26702331915612,89.55404004830962,86.2896865210655,49.73321614400152,25.864611319153937,18.137123777686156,5.769272849848221,1.0077509342546733,0.1592905577957504,0.008763088355834336
2018-07-17,3644.942452687104,2848.6649432261775,2450.526191016277,2276.34051105209,2052.3879576963027,1853.3237244025686,,1654.282973911565,,,1455.400923260372,,1356.3177961289148,,1257.0281216554904,,,1158.451581934817,,1110.0536073187122,1085.6701313769618,1060.2473948156457,1037.1645974638395,1013.0042174432201,988.9313778797123,963.591943493906,939.8631872160195,915.9881667165937,891.8940238387522,867.6707188431874,844.7024742304247,821.3204444785815,798.0960394734511,774.5938571006709,752.7126778512365,729.4891175021585,707.0174908095696,683.7332388102577,663.4603182878618,641.7339705070544,619.4684363982542,596.9205893121907,577.2853760688804,556.6390116778966,536.3071506492934,515.4065572639875,495.6827616335104,477.327015446087,458.37976181268004,438.73752310454165,421.62323757260947,403.8348933485113,387.7640211309763,370.8305547702166,354.31757874544564,338.5857048739481,322.94029509085976,307.732907686589,293.93822024472775,279.6304681334277,265.76880322437137,252.35466651428305,256.2908871462523,243.83136238261932,231.78630202629665,203.17006110977763,212.06241333003481,201.23485809913518,190.80441899146672,161.02595186060398,171.1161490618997,161.847551803874,156.30780720890198,125.59992349528511,94.74130990639014,87.80989961618184,52.77204005578005,27.495905515818094,20.69058473431744,6.132359414116934,1.065309471664989,0.20254843450148385,0.012230677599355477
2018-07-18,3694.2725078389135,2897.8710094070957,2499.6702615212153,2325.457442969878,2101.4697410570325,1902.372725755451,,1703.2907446215086,,,1504.3235304277787,,1405.063437212556,,1305.6597460433768,,,1206.9196020201625,,1158.2650965055245,1133.7783032082662,1108.3627341707515,1084.7266336402263,1060.3935177588337,1036.1316968153224,1011.1440890195008,987.011908051958,962.9233562152549,938.8712590457108,914.4199550284393,891.2050005548044,867.555290946917,844.0417724157296,820.2527641526349,797.5699555302363,774.430630463693,751.5761955403823,727.8382749082766,706.6023884860542,684.3817935782927,662.2409223283776,639.0949069345588,619.0075525420207,597.7964829121856,576.8737844214811,553.739081216735,534.9835531818126,515.96839106672,496.3304785163673,475.9512278682305,458.1242588615105,439.5789768526447,421.6890864870875,403.9347118025662,386.58565658742555,370.51915458635995,354.02594139756184,337.959841962228,320.5489336098444,305.3248531361969,290.5468427236201,276.21835408078005,283.0651557387964,269.7934250452986,256.9361803699576,223.43515844211106,235.84907629424015,224.22807080596704,213.00913310195574,177.87232942225137,191.76364358455612,181.7286772425482,167.5548703712152,139.3034002649697,109.04572397794254,97.96637399601127,61.91587236144528,32.89979264516842,24.73577470291889,7.63494581788467,1.3794743064673298,0.25361719484295264,0.00952363929837352
2018-07-19,3701.2190576496655,2904.668869179958,2506.3937759855717,2332.148431005484,2108.118895848729,1908.9842218992871,,1709.864483896391,,,1510.845762644678,,1411.579583005132,,1312.136348897472,,,1213.2963211750148,,1164.713365151336,1140.2174264331816,1114.7446076718752,1091.1479246288227,1066.8036847813046,1042.5298310274238,1017.2987675959475,993.2211663045828,969.1001824777468,944.8982364906906,920.6226377556914,897.1300838688312,873.4240103029033,849.8503706131278,826.3456953004297,803.4418695265931,780.0354883801319,757.1051569431329,733.7147861410685,712.2297384210333,689.9393209264481,667.4260578648054,644.7352814447167,623.9972372377224,602.6828731703899,581.653350706164,559.0819506298621,540.3312568854071,520.4080801022765,500.65110409584304,481.04906338089677,462.19955925647446,443.5285604135115,426.0390174234335,408.17267044573873,390.7098153835468,372.08640813388956,355.4181061047984,339.1802380748986,325.157332384917,309.8298353321734,294.9461723303475,280.5099869862652,288.0964086008262,274.7290281305359,261.7735204585574,227.27976242507793,232.3062071636441,220.57969307902385,209.26725511262794,181.25486109970188,187.8707364306756,177.77806771447194,168.6188770039921,142.22403208536616,111.51236765997919,100.92280942506886,63.589702680594655,33.950547547869974,22.579744323338332,7.96413048360489,1.4566553025163813,0.23883793639674344,0.008873468308533694
2018-07-20,3696.5721650111436,2900.128598013486,2501.906815352312,2327.6847891709176,2103.685155547848,1904.5768978669412,,1705.4831604177662,,,1506.4830691930347,,1407.2330962364076,,1307.7006040519436,,,1208.9297436757843,,1159.9359873228414,1135.3858405370129,1110.4076632239548,1086.8321227094757,1062.4905780240597,1038.219626477733,1012.8855892698657,988.4038298613614,964.2306847356349,940.4570322657282,916.2816991154559,892.6677273229907,868.9505590378931,845.3656083996293,821.6657065596619,798.1084823333249,775.5167037863212,752.5754706673279,729.3871768022409,706.567925505321,684.1911582401826,662.859441894715,640.4375846580133,619.4188679427007,598.1010313965626,577.06992692518,552.4776723667946,535.3214197500083,515.8334080820123,496.08454915078255,476.00345962163465,457.65822524033047,439.00468915580404,419.2936073208057,401.38082778998705,383.8787200020097,368.41415674210293,351.79994875624834,335.6187794887219,321.6242148544661,306.35749452212985,291.53703011010293,277.1663725049748,276.8958694525254,263.5361356821909,250.6041251667566,224.219233037501,226.48597145839994,214.83099421192082,203.59628953813126,178.50404956337434,182.37292668752116,172.37515989956728,165.96014568553892,139.79860206009607,109.21321477166566,98.60051838232403,61.94826222168467,32.871740134792844,20.81622903501841,7.59890202497121,1.365618537986542,0.22270234364091124,0.008006864468967534
2018-07-23,3674.023712000866,2877.6704544011673,2479.49382612671,2305.291556100131,2081.317337712806,1882.2311133893918,,1683.1604905977874,,,1484.1700194418463,,1384.870336606823,,1285.4721779310385,,,1186.604522931727,,1137.7874883927043,1113.259523598479,1088.2419804179108,1064.2403296831917,1039.8701605906535,1015.5693976685925,990.5503137004871,966.5816589763717,942.4690610533162,918.1363150837478,894.373587168212,870.3693044116408,846.6684009534292,823.1038032852402,800.1963465727558,776.9744034469131,753.346101095367,730.447320726199,708.0961113063868,685.9931612395003,663.7832370590131,640.9785122384928,619.6676627144006,597.7172629971883,576.5052967845913,555.5916902901017,533.2356196465544,515.8974529944844,494.7830314622979,475.20356430195534,457.33365230483196,437.15858588230003,418.71758309122106,402.14733596005317,384.5675695560685,367.4087045990991,352.2917453971377,336.03643601426757,320.22246504316536,306.41821102934136,291.52721186861527,277.0888784945564,263.10600126392546,260.72549621246753,247.7245765356265,235.15896278375203,211.75038207152465,214.4379138036934,203.16209568496743,192.30633487581736,167.65110854483328,171.8374680201905,162.2139125041681,155.74719721936208,130.53261269543145,100.60555258774912,90.62944042907475,56.14012736785776,29.25380731252062,18.73670046270911,6.489259714656981,1.1125878271118879,0.1846044088508556,0.006105136537016886
2018-07-24,3727.1873848183845,2930.814861782109,2532.6286005314714,2358.4221135417883,2134.4424127980956,1935.3505690593747,,1736.2681598604368,,,1537.2425432287137,,1437.8585615492102,,1338.415361298159,,,1239.3803790166594,,1190.315556424248,1165.7008180499388,1140.6775229412142,1116.4547563699753,1091.9597081465336,1067.5200909441473,1042.6109206078863,1018.4458037309123,994.1685140707505,969.7147670648646,945.5967709133129,921.5373093424059,897.6009351007451,873.7791419262903,849.6782813598702,826.9765589938079,803.1082881302036,779.8544251888279,756.8102032531642,734.5019287798632,711.8498575792564,688.6878568449465,666.4756167980586,644.40200400517,622.6323120684101,601.1304862304441,577.9813247235297,557.9676401246588,538.3752469881156,518.0874111888907,496.95749631215585,478.54015769505077,459.3070516225498,441.8007256977935,423.38182272078757,405.36127317772934,389.1011070677805,371.9446354417778,355.2127061892252,339.61664902975554,323.77012227164323,308.36712750994593,293.4125403554608,290.9420044144681,277.0199642437101,263.5309718982844,238.14190291735804,240.56488024398186,228.38101479506759,216.6225549060896,190.1825115646443,194.37063642002204,183.86974065266213,175.60103340900196,149.38211401620583,114.92372200512091,102.75297593255573,64.99202742035482,34.28162570373297,22.67806507028149,7.7567330191034785,1.3469888656502818,0.18440986273115456,0.007812635020136183
2018-07-25,3676.2159604791455,2879.807152575072,2481.602749150881,2307.388326620421,2083.3984674223084,1884.29836991513,,1685.2082419891676,,,1486.209055134971,,1386.8851472144215,,1287.4682570736804,,,1188.6177258675007,,1139.7847658420114,1115.2523250276427,1089.9060817309746,1066.1396434089584,1041.7539041214231,1017.4362736834028,992.5347687435315,968.5282030474227,944.4066527223076,920.1045907147663,895.515902962733,872.3243818176097,848.616031570732,825.0433645174699,801.1475442353685,778.8270895369997,755.2572804389774,732.3475029473939,708.3616702062554,687.7766033067446,665.5467295937751,642.8259192251353,619.3750588450539,599.5324974534487,578.302890728738,557.3705761799329,534.2978048070308,515.3474486165169,496.4992319980893,476.89665605947084,456.3981839423832,438.80214954960593,420.33475114665,403.5553993023359,385.94182523846575,368.7484708503689,352.6083573959595,336.2952914119205,320.4250225473461,304.6143477813166,289.64065317943823,275.1256943546441,261.07253582190697,262.4019251806885,249.36982523978895,236.7719095895077,209.50318757493505,214.74602913980016,203.43750692132835,192.55046060570749,165.30208079548402,172.02340335184545,162.37298576747753,153.8335339113305,128.18993797645908,99.35359918383165,89.5896434236488,55.07084156745964,28.460726282116298,18.64923222432151,6.18122468687244,1.0314469232705505,0.1305535203357877,0.004963093196466872
2018-07-26,3681.070866064042,2884.651039276954,2486.4411264303453,2312.2242935996082,2088.2313366965045,1889.1285036752179,,1690.0359214556247,,,1491.0335437745698,,1391.7090767023728,,1292.286935615096,,,1193.4315168929434,,1144.6002216150773,1120.0657729513132,1094.728653377344,1070.9469910007938,1046.5579054571544,1022.2363739223911,997.3204508558165,973.1849243181659,949.0428225481146,924.8687836037234,900.3179833668482,877.0690951193301,853.3491520658645,829.763511219192,805.9116985471983,783.2590782120924,759.9290807244488,736.9996594374988,713.0860790120478,692.036511671502,669.7566731504439,647.3787979122426,624.0200588569369,604.0218108800627,582.7566020793174,561.7860307501205,538.6556133435779,519.814876971599,500.7833521290804,481.13132362801935,460.73566562797987,442.9292635820202,424.4037689299239,406.87068173849275,389.1723785918548,371.8927217894843,354.6215637855421,338.19549239570097,322.21326276498985,308.44609261703863,293.3980962636797,278.80626098760695,264.6737881797344,264.9679335772371,251.8515300674576,239.16944346087348,212.7660254846296,215.91851991025942,204.52926274248694,193.56415799746947,168.20172110953536,172.88940564764653,163.16950803782083,156.47977963763924,130.71517822112946,101.52294705358281,91.9420156325516,56.55899689452622,29.398751473954576,18.58167351767588,6.471806754766789,1.0972768177099397,0.13810065529562898,0.005481200855975199
2018-07-27,3719.085182486079,2922.640218983329,2524.417737490263,2350.195403747618,2126.195320873876,1927.0853744634514,,1727.9829179803492,,,1528.9420612525983,,1429.5663591884713,,1330.0855218026863,,,1231.0664234673295,,1182.0958593009273,1157.4955815055919,1132.2280314664886,1108.2524030419681,1083.7745875477422,1059.3544227639823,1034.324733510619,1009.9028719718608,985.6043925586537,961.4575502836024,936.9893027396356,913.3080655129324,889.3887855768544,865.5864015801844,841.7479882705229,818.2466796257586,794.989575692648,771.7663080072443,748.0059241154277,725.6805449837839,703.008716158588,680.7569407433666,657.5920444399508,636.5731911000257,614.8610234903708,593.4212339211235,569.8205785301689,551.0072763155167,530.8803749049866,510.6737295014991,490.3377524621874,471.3037807494884,452.1668164156026,433.0284292184715,414.653874983429,396.68497420800213,380.6829273696685,363.5987380575298,346.9465003497071,332.44673049111043,316.714508007547,301.4311929885962,286.60149756719966,283.7150121801742,269.91573206517205,256.5546228723174,231.8782259249624,233.74290436275714,221.69893112860564,210.08455384651688,184.52911577536315,188.13211409116866,177.7859427130743,171.0824083890352,144.3795560215699,107.6825818465295,101.28227631640857,59.61990713743535,30.664877711899635,21.01826530865742,6.5192992413682305,1.047914385413108,0.1695481924054114,0.006802515522775221
